id,code,classification_code,label_de,label_fr,label_it,label_en
8cd3f9a6-7db9-45c6-a6ee-0f11db4d30db,44101005,841,Dekan an Hochschule,Doyen d'universit_,Decano d'universit�,Dean (university)
6158e8c2-989f-48e1-93aa-a256a1bac83c,44101006,841,Dozent,Charg_ de cours � l'universit_,Docente (universitario),
e7ff1b20-be4c-4f67-9931-fef1d3772882,44101007,841,Lektor an Hochschule,Lecteur � l'universit_,Lettore d'universit�,University lecturer
50ad5bf8-cd12-4cea-b074-cd8f35095def,44101008,841,ETH-Professor,"Professeur d'_cole polytechnique f_d_rale, EPF","Professore di politecnico federale, SPF",ETH professor
3c03cabf-c894-492c-808c-7f84493607ff,44101009,841,Professor an Priesterseminar,Professeur au s_minaire,Professore di seminario,
4cb05fa0-9c91-45a5-8307-f79d22967d37,44101010,841,Universit_tsprofessor,Professeur d'universit_,Professore d'universit�,
f7727890-5feb-40d4-add2-8a3fd15d825e,44101011,841,Ausserordentlicher Professor,Professeur extraordinaire,Professore straordinario,Associate Professor
f76916a9-4cc1-435f-b38a-4e58d0547aaf,44101012,841,Honorarprofessor,Professeur honoraire,Professore onorario,Honorary Professor
073457c3-1945-4da6-ac81-5f66418eddf7,44101013,841,Rektor von Hochschule,Recteur d'universit_,Rettore di universit�,University Rector
a690fea6-b037-46c8-946b-ad19e73e7261,44101014,841,Professor f�r Chemie/Biochemie,Professeur de chimie et biochimie,Professore di chimica e biochimica,Professor of chemistry and biochemistry
546e9fe0-7404-4b2b-884e-a969f4a78c8a,44101015,841,Professor f�r Physik,Professeur de physique (universit_),Professore di fisica,Professor of physics
58352857-7777-42df-ab6b-25ad866bd1e6,44101016,841,Universit_tsdozent,Charg_ de cours � l'universit_,Docente universitario,University teacher
3517ee46-919a-40f7-a5c5-64ab1bd5ac8e,44101017,841,Assistenzprofessor,Adjoint-professeur d'universit_,Aggiunto professore universitario,Assistant professor
c1f19d73-0789-4d65-a886-805310378c1b,44101018,841,Dozent an Ingenieurschule,Charg_ de cours � l'_cole d'ing_nieurs,Docente di scuola d'ingegneria,Teacher at an engineering school
40c75fd8-4ce5-464b-90c0-90a7187779ce,44101019,841,Rechtsprofessor,Professeur de droit,Professore di diritto,Professor of law
fbff9f5c-5f5e-45e3-bb5d-04f164c8e21e,44101020,841,Hochschullehrer,Professeur d'universit_,Professore d'universit�,
ffb25afd-9d8a-4644-9fd5-246616f1f9fc,44101021,841,Universit_tsprofessor,Professeur de facult_,Professore d'universit�,Faculty member
09d07a90-cf94-4257-b2ee-62f458df2bdd,44101022,841,Prof. Dr. phil I,Prof. Dr phil I,Prof. dott. phil I,
4cbc41a7-bffb-4901-aa10-1987693bf04e,44101023,841,Prof. Dr. phil II,Prof. Dr phil II,Prof. dott. phil II,
2e8ea62d-6561-48ff-8330-39f9dda40c0c,44101024,841,Prof. Dr. med.,Prof. Dr m_d.,Prof. dott. med.,
eac415f4-4e0a-4021-93dd-6a25ce758ed1,44101025,841,Prof. Dr. jur.,Prof. Dr jur.,Prof. dott. iur.,
2a097698-8242-4647-886a-49c582616834,44101026,841,Prof. Dr. rer. pol.,Prof. Dr rer. pol.,Prof. dott. rer. pol.,
3cdb7c51-9ded-47b9-84c7-74037ed0a77b,44101027,841,Hochschulprofessor,Professeur d'universit_,Professore d'universit�,
9599504b-459f-4d94-8f19-c267c7a35ffd,44101029,841,Technikumslehrer,Professeur d'_cole technique,Docente di scuola tecnica superiore,
158754eb-c543-4813-92f5-b0f304c9685b,44101030,841,Theologiedozent,Professeur de th_ologie,Docente di teologia,Lecturer of theology
ea2d05ba-9150-43c7-bf56-2d693f7b5738,44101031,841,Prof. Dr. phil.,Prof. Dr �s lettres,Prof. dott. phil.,
e8ab6a13-500d-4d5a-b151-2cc6b6b432bd,44101032,841,Prof. Dr. oec. publ.,Prof. Dr oec. publ.,Prof. dott. oec. publ.,
8679521a-be03-4f9f-ba27-2fc9286ebaa6,44101033,841,Prof. Dr. rer. publ.,Prof. Dr _c. pol.,Prof. dott. rer. publ.,
7ce8e2ae-0b4a-4c59-8bb0-02d495be2825,44101034,841,Ordinarius,Professeur ordinaire d'universit_,Professore ordinario,Full professor
4643fd02-c643-4fae-b159-065d197cd880,44101035,841,Prof. Dr. theol.,Prof. Dr th_ol.,Prof. dott. theol.,
0dedb010-64bd-4e52-88ae-f9f1303794cb,44101036,841,Prof. Dr. med. dent.,Prof. Dr m_d. dent.,Prof. dott. med. dent.,
a4ab6175-045b-424d-93d9-25b61c856dbf,44101037,841,Prof. Dr. med. vet.,Prof. Dr m_d. v_t.,Prof. dott. med. vet.,
aa619bea-6625-4fa9-a1cd-2de82b05fa76,44101038,841,Prof. Dr. pharm.,Prof. Dr pharm.,Prof. dott. pharm.,
54d2747d-1fd1-4137-8cbf-f3a07fd98050,44101039,841,Prof. Dr. sc. tech.,Prof. Dr sc. tech.,Prof. dott. sc. tech.,
02c53f99-2374-46ed-acc8-2be8cd099f07,44101040,841,Prof. Dr. rer. nat.,Prof. Dr rer. nat.,Prof. dott. rer. nat.,
93ec2800-0220-4977-a948-8f478f1b0c1b,44101041,841,Prof. Dr. phil. hist.,"Prof. Dr �s lettres, hist.",Prof. dott. phil. hist.,
e9d175e2-b0cb-47e0-b65b-288676c926a3,44101042,841,Prof. Dr. phil. nat.,Prof. Dr sc. nat.,Prof. dott. phil. nat.,
cd515be4-01fe-45fe-b55f-f0711a8ca0d6,44101043,841,Handelshochschullehrer,Professeur de hautes _tudes commerciales,Professore (di scuola superiore di commercio),Commercial college lecturer
46d94d4f-cc0b-4af9-bfb5-1b88d35e6101,44101044,841,Mathematikprofessor,Professeur de math_matiques,Professore di matematica,Professor of mathematics
cad87d8c-6f14-45e7-bd57-61378e85b19b,44101045,841,Literaturdozent,Professeur de litt_rature (universit_),Docente di letteratura (universit�),Literature lecturer
b8aec11e-5723-45de-84ce-8576351ed02c,44101046,841,Hochschulsportlehrer,Ma�tre de sports dans une universit_,Docente di educazione fisica (universit�),Sports teacher (university)
876e3bc5-932e-40d5-b306-c4842eeb1444,44101047,841,Philosophiedozent,Professeur de philosophie (universit_),Docente di filosofia (universit�),Lecturer of philosophy
574f34d0-4c01-407d-b58a-5e3926d8cbe5,44101048,841,Fachhochschuldozent,Professeur d'haute _cole sp_cialis_e,Docente di scuola universitaria professionale,Lecturer at university of applied sciences
db8067d4-2038-4b46-85bd-31846acfd704,44101049,841,Professor f�r Informatik,Professeur d'informatique,Professore d'informatica,Professor of computer science
711d43ff-fd2f-4d13-a9c3-d9ab7a751301,44101050,841,Ma�tre d'enseignement et de recherche,Ma�tre d'enseignement et de recherche,Ma�tre d'enseignement et de recherche,
50d411bf-2dff-47c1-a7d1-1541b453a78a,44101051,841,Soziologieprofessor,Professeur en sociologie,Professore di sociologia,Professor of sociology
bb54140c-cbc4-4253-9450-647a261a0bb4,44101052,841,Extraordinarius,Professeur extraordinaire,Professore straordinario,Extraordinary professor
3fb6ccd7-9b03-490d-8d58-084f3bc3765e,44101053,841,Prof. Dr. Ing.,Prof. Dr ing.,Prof. dott. ing.,
528bcac0-0770-41c7-926b-9064f99a56ef,44101054,841,Master of Medical Education,Master of Medical Education,Master of Medical Education,
eac15d6c-7a3a-4d9a-b3e7-51b940f7e749,44102001,841,Forschungsassistent,Assistant de recherches,Assistente-ricercatore,Research assistant
18a1f782-aceb-4451-9540-90e0d05f0fab,44102002,841,Unterrichtsassistent,Assistant d'enseignement sup_rieur,Assistente all'insegnamento,Teaching assistant
a753a35c-ff4c-4302-97b0-b0e346f13c94,44102003,841,Assistent an wissenschaftlicher Versuchsanstalt,Assistant dans un centre de recherches,Assistente di centro sperimentale,
1950b2db-a1dd-4bc4-9ebd-9f77805cee9d,44102004,841,Akademisch-technischer Assistent,Assistant technique universitaire,Assistente tecnico-accademico,
99117708-87f3-42f6-8938-fa7789418f13,44102005,841,Oberassistent,Assistant-chef,Assistente superiore,Senior assistant
c1626e09-4e6b-462b-b52c-4bf69a144791,44102006,841,Hochschulassistent,Assistant d'universit_,Assistente universitario,Assistant professor (university assistant)
0938cecc-7131-4b0c-a97e-0d89c67eb864,44102007,841,Wissenschaftlicher Assistent,Assistant scientifique,Assistente scientifico,Scientific assistant
b3e5f5d7-cf33-4a71-a46c-da1835dfacfb,44102008,841,Universit_tsassistent,Assistant d'universit_,Assistente universitario,University assistant
352c32d3-e7c4-4d2b-a94e-34a068badebd,44102009,841,Oberassistent,Assistant sup_rieur,Assistente superiore,Chief assistant
9c745ffa-6aa6-4acb-ab36-69e7f3126904,44102010,841,Forschungsassistent,Assistant dans un centre de recherches,Assistente ricercatore,
c66700c4-7230-4083-92d4-3434f2262a81,44102011,841,Assistent HTL,Assistant ETS,Assistente STS,
46c07199-c51b-489b-b238-45936769cc68,44102012,841,Assistent ETH,Assistant EPF,Assistente SPF,
4ef3f33f-dd96-439d-8722-e7b0ae284d2b,44102013,841,Technischer Universit_tsassistent,Assistant technique � l'universit_,Assistente tecnico universitario,Technical university assistant
0be33fff-5cf8-4380-9a5a-e70bcd1b3ffe,44102014,841,Mathematisch-technischer Assistent,Assistant technique en math_matiques,Assistente tecnico-matematico,Mathematical-technical assistant
ff3146db-f999-4b4e-b806-dfae30802e62,44102015,841,Assessor (Hochschulassistent),Assesseur (assistant d'universit_),Assessore (assistente d'universita),
963cb01a-ec05-498f-bb97-7b7973a2e0c3,44102016,841,Wissenschaftlicher Sekret_r (Hochschulassistent),Secr_taire scientifique (assistant d'universit_),Segretario scientifico (assistente d'universit�),
2c7d262c-071c-485f-a876-70c82c8c129f,44201001,842,Mittelschullehrer,Professeur de coll�ge,Docente di scuola media superiore,
a9c962cb-daf8-4f85-81f1-23c2bc6ab8bb,44201002,842,Kantonsschulprofessor,Professeur de gymnase cantonal,Docente di scuola cantonale superiore,
5c966dd9-4fcb-437a-b938-9cd60f6dbb52,44201003,842,Kantonsschullehrer,Ma�tre de gymnase,Docente di scuola cantonale,
dc252ee4-8bbf-4ca2-b800-aeac7a714e57,44201004,842,Professor an Mittelschule,Professeur d'_cole secondaire sup_rieure,Docente di scuola media superiore,
3bad7930-1c08-4a64-9797-48f33f3a1fbc,44201005,842,Seminarlehrer,Enseignant d'_cole normale,Insegnante di scuola magistrale,
1cf2ad48-9d01-4237-badb-cbd5e63b5669,44201006,842,Gymnasiallehrer,Professeur de gymnase,Docente di liceo,Grammar school teacher
f8bebad0-92b6-4f6f-9527-4c1b937b056c,44201007,842,Rektor an Mittelschule,Recteur de coll�ge,Direttore di scuola media superiore,Headmaster (high school)
dc6f16a2-f700-406c-817c-1978e7be7581,44201008,842,Handelsschullehrer,Professeur d'_cole de commerce,Docente di scuola commerciale,Commercial school teacher
01a1e2ed-0456-409b-acff-3d0b46b2b186,44201009,842,Realschullehrer (Sekundarstufe II),Enseignant d'_cole secondaire (Niveau II),Insegnante di scuola media (Livello II),
3470d100-cfb0-45ab-b6b3-f6d76221c6eb,44201010,842,Handelslehrer,Ma�tre d'enseignement commercial,Insegnante di materie commerciali,
0d32d1ae-372d-4d05-b3ae-4cd0a401ff54,44201011,842,Mittelschullehrer,Ma�tre d'enseignement secondaire sup_rieur,Docente di scuola media superiore,
418eb1aa-521f-4e08-9692-0390cc4f9eb9,44201012,842,Gymnasiallehrer,Professeur de gymnase,Insegnante di liceo,
09b34a8f-e109-41fd-a6d3-ac4e4a195462,44201013,842,Lic. phil./Gymnasiallehrer,Lic. phil./Professeur de gymnase,Lic. Fil./Insegnante di liceo,
536d625b-32bf-42b9-bf0b-a31551a876a1,44201014,842,Seminarlehrer,Enseignant d'_cole normale,Docente di scuola magistrale,
389c5ad1-0389-45f3-a67f-e0ca5a38a4a0,44201016,842,Lehrer an Mittelschule,Professeur de coll�ge,Docente di scuola media superiore,
f2a3f92c-9c71-4e34-9810-ad896c318057,44201017,842,Seminarlehrer,Professeur d'_cole normale,Insegnante di scuola magistrale,
311fc180-c6e6-4140-9e08-82007e0d66cd,44201018,842,Kindergartenseminarlehrer,Enseignant dans une _cole de jardini�res d'enfants,Insegnante in scuola per maestri d'asilo,
43bcf664-bbf8-4c5f-8bde-bd68df42f308,44201019,842,Fachlehrer an Mittelschule,Ma�tre sp_cialis_ dans une _cole de degr_ dipl�me,Docente specializzato di scuola media superiore,
98a7e25f-863a-487f-8c21-41673f967119,44201021,842,Progymnasiallehrer,Ma�tre d'enseignement pr_gymnasial,Docente di ginnasio,
785098a4-721c-491e-9287-b94e69b12a24,44201022,842,Schuldirektor an Mittelschule,Directeur d'_cole secondaire sup_rieure,Direttore di scuola media superiore,
3f269625-dfc7-4226-a95b-075ce792f575,44201023,842,Mittelschulrektor,Recteur de coll�ge,Rettore di scuola media superiore,
11693766-25b3-4dd7-bdc0-5af653c6e8e5,44201024,842,Hauptlehrer an Mittelschule,Ma�tre principal d'_cole secondaire sup_rieure,Docente principale di scuola superiore,
61c3112d-3d7c-469c-9a1d-0e4d68735d90,44201025,842,Gymnasiallehrer,Enseignant de gymnase,Insegnante di liceo,
5853063f-e8da-45c5-88a3-8382bb37508d,44201026,842,Lehrer an einer Schule der Sekundarstufe II,Enseignant dans une _cole secondaire du degr_ II,Docente di scuola a livello secondario II,High school teacher
152a3b5e-6a50-42c3-9a4f-76a1e176bab4,44201027,842,"Lehrer, lic. phil. I","Professeur, lic. phil. I","Docente, lic. phil. I",
37d3ce84-26be-4081-97f1-8f54006d0089,44201028,842,"Lehrer, lic. phil. II","Professeur, lic. phil. II","Docente, lic. phil. II",
90b3a20b-5fbf-49c5-ac7c-bfb0f884742c,44201029,842,Mittelschulvorsteher,Doyen d'_cole moyenne sup_rieure,Direttore di scuola media superiore,
04730c90-385d-46b4-aafb-7cc234b07862,44201030,842,Lehrer an Rudolf-Steiner-Schule (Sekundarstufe II),Enseignant � l'_cole Rudolf Steiner (degr_ secondaire II),Insegnante di scuola Rudolf Steiner (grado secondario II),
6f9775de-d40c-4c3f-9f1e-71b1b2ca8a6a,44201031,842,Studienrat (Gymnasiallehrer),Professeur de gymnase,Docente di liceo,
71297b9f-9671-4bbb-8958-094e6610dad2,44301001,843,Oberstufenlehrer,Ma�tre de classe sup_rieure,Docente di scuola media,Middle school teacher
8a2a5933-d5ec-4f36-bed5-5ca168ac4359,44301002,843,Sekundarlehrer,Ma�tre d'_cole secondaire,Docente di scuola secondaria,Secondary-school teacher (secondary education level I)
3ab1c95f-5500-468e-be89-049ab51f961b,44301003,843,Hauptlehrer an Sekundarschule,Ma�tre principal d'_cole secondaire,Docente titolare di scuola media,
5b715e6d-0687-4062-8d7c-e95fd8078c91,44301004,843,Fachlehrer an Sekundarschule,Ma�tre sp_cialis_ d'_cole secondaire,Docente specializzato di scuola media,
ecdfcc9b-4c27-4c59-bfe3-64c38eb5c3cd,44301005,843,Berufswahlklassenlehrer,Ma�tre de classe d'orientation,Maestro di classe d'orientamento,Choice of occupation teacher
1f3046aa-7103-4001-956b-1fbd1cb07ff4,44301006,843,Berufswahlklassenlehrer,Ma�tre de classe d'orientation,Docente di classe d'orientamento,
426cf7cc-ced7-4b8f-ae40-cc705d578328,44301007,843,Realschullehrer (Sekundarstufe I),Enseignant d'_cole secondaire (Niveau I),Insegnante di scuola media (Livello I),Intermediate secondary school teacher
610c080e-58aa-4a5a-8495-9f0aa62593e5,44301008,843,Bezirkslehrer,Ma�tre d'_cole de district,Docente di scuola secondaria distrettuale,
3475f9b8-f43c-46ec-8e4c-4ce147ae3449,44301009,843,Bezirksschullehrer,Enseignant d'_cole de district,Maestro di scuola consortile,
2d416204-fcff-4cc4-8a64-9f7fe236e569,44301010,843,Bezirksschullehrer,Ma�tre d'_cole secondaire sup_rieure,Docente di scuola distrettuale superiore,
bafa030c-ab54-4485-a89f-04aba23da0a6,44301011,843,Lehrer an einer Schule der Sekundarstufe I,Enseignant du degr_ secondaire I,Docente di scuola di grado secondario I,Teacher at a school of secondary education first stage
591827ea-ca1d-4bfc-a883-f525d2dc355c,44301012,843,Lehrer an Sekundarschule,Ma�tre d'_cole secondaire,Docente di scuola secondaria,
ff19682f-4404-42ea-a63d-b2bdda3aa0ee,44301013,843,Berufswahllehrer,Ma�tre de classe d'orientation,Docente di scuola d'orientamento,
48f90f5c-e1cc-4f4b-8f48-2255a41274ac,44301014,843,Sekundarlehrer,Ma�tre d'_cole secondaire,Docente di scuola maggiore,Junior high school teacher
31359a09-147c-4813-8c4f-19382daba09e,44301015,843,Oberstufenlehrer,Ma�tre d'enseignement secondaire I,Docente di scuola media,
5a3e28c3-dfee-482a-b1d0-7555fadfc0c6,44301016,843,Vorsteher von Sekundarschule,Directeur d'_cole secondaire,Direttore di scuola media,
fd2dd47d-0224-4216-bcd0-ccb729efe4e5,44301017,843,Werkjahrlehrer,Ma�tre d'enseignement pr_-professionnel,Docente di scuola di avviamento professionale,
a1749728-5ebd-4e4c-8020-255bb036698a,44301018,843,Fortbildungsschullehrer,Ma�tre de cours de perfectionnement,Docente di corsi di perfezionamento,Teacher at an advanced training school for school-leavers
fc761b76-6bc8-4b73-9ac9-c487cf449b65,44301019,843,Reallehrer,Professeur d'_cole secondaire (Niveau I),Docente di scuola secondaria inferiore,
dd4d36a6-da7e-43cd-a0c3-273006400501,44301020,843,Sekundarlehrer,R_gent (ma�tre d'_cole secondaire),Docente di scuola secondaria,
b1c59ea3-c6e3-4159-83a8-743944f44ee1,44301021,843,Lehrer an Rudolf-Steiner-Schule (Sekundarstufe I),Enseignant � l'_cole Rudolf Steiner (degr_ secondaire I),Insegnante di scuola Rudolf Steiner (grado secondario I),
bfdff08b-54bc-40ec-957f-5472de41eca9,44301022,843,Orientierungsschullehrer,Ma�tre de cycle d'orientation,Docente di ciclo d'orientamento,
bfcb24e2-961d-487a-aee9-63188e3047bf,44401001,844,Primarschullehrer,Instituteur d'_cole primaire,Maestro di scuola elementare,Primary school teacher
72f1845d-cc28-4244-8a82-9060e29a3c5c,44401002,844,Schuldirektor an Primarschule,Directeur d'_cole primaire,Direttore di scuola elementare,
c52d12dd-6834-4060-972b-5ad979a43b24,44401003,844,Lehrer an Primarschule,Ma�tre d'_cole primaire,Maestro di scuola elementare,Elementary teacher
bbd7ae6a-0ed9-4a6f-a65e-b59e690cb6c6,44401004,844,Oberlehrer an Primarschule,Ma�tre principal d'_cole primaire,Maestro di scuola elementare,
cf636ef7-71b4-417f-a2c9-24bf9be388b7,44401005,844,Volksschullehrer,Ma�tre d'_cole primaire,Maestro di scuola elementare,Elementary school teacher
10dd0ebf-9c43-44ba-8072-989e1cdcc5ec,44401006,844,Primarlehrer,Ma�tre primaire,Maestro di scuola primaria,Primary teacher
a601619a-3809-4644-86ab-644ef660c23c,44401007,844,Lehrer,Instituteur,Insegnante,
a4289c65-7e43-44ea-baba-f0b4ef384e3e,44401011,844,Lehrer an obligatorischer Schule,Enseignant de scolarit_ obligatoire,Maestro di scuola obbligatoria,Compulsory school teacher
2ebd629c-8818-4e16-b463-c900ae07acc4,44401012,844,Patent (Primarlehrer),Brevet d'instituteur,Patente di maestro di scuola elementare,
9d3fe425-8a06-4e3c-be40-b42889687f13,44401013,844,Lehrerdiplom,Brevet d'instituteur,Patente di maestro di scuola elementare,
e0042b0a-894e-4639-b8d2-2dd42130292e,44401014,844,Lehrer,Enseignant,Docente di scuola elementare,
e8ef0a93-df4c-4d57-91c3-092a63b8056f,44401015,844,Montessori-Lehrer (obligatorische Schule),Enseignant Montessori (scolarit_ obligatoire),Insegnante montessoriano (scuola obbligatoria),
4d4dc062-55ed-40a1-8bb6-47d869fd49bf,44401016,844,Lehrer an Rudolf-Steiner-Schule (Primarschule),Enseignant � l'_cole Rudolf Steiner (_cole primaire),Insegnante di scuola Rudolf Steiner (scuola elementare),
9da46c57-f7d9-4e76-af24-c45a8e726111,44501001,845,Kinderg_rtner,Jardinier d'enfants,Docente di scuola materna,
ec0becbf-53da-41a6-bfda-fcb36e149e08,44501002,845,Kleinkinderlehrer,Ma�tre d'_cole enfantine,Docente di casa per bambini,
efee794e-aacf-4777-809b-9324279a91bf,44501003,845,Hilfskinderg_rtner,Aide-jardinier d'enfants,Aiuto maestro scuola materna,
34b4215f-c72c-46c4-82f2-d85f5a00da17,44501004,845,Hilfskinderg_rtner,Aide-jardinier d'enfants,Aiuto maestro di scuola materna,
e3865b5d-a2c3-41ce-9f96-248254e65221,44501005,845,Kindergartenmitarbeiter,Collaborateur de jardin d'enfants,Collaboratore di scuola d'infanzia,
26cf6b00-8513-4c8b-a435-48a27314af85,44501006,845,Kinderg_rtner,Ma�tre d'_cole enfantine,Maestro di scuola materna,
86c51737-2da6-4b4a-b7e6-063df55bf083,44501007,845,Kleinkinderschullehrer,Ma�tre d'_cole enfantine,Docente di scuola infantile,
3e7b5e57-6457-4eda-86a5-04286d6a8786,44501008,845,Spielgruppenleiter,Animateur de jeux d'enfants,Animatore di giochi per l'infanzia,
1f046e6e-3fa5-40ba-a426-f35f82dbb6b6,44501009,845,Kinderg_rtner,Ma�tre d'_cole enfantine,Maestro di scuola dell'infanzia,
90fdad7f-f14c-4aed-bfad-f344c0c48c05,44501010,845,Spielgruppenleiter,Animateur d'un groupe de jeux d'enfants,Animatore di giochi per l'infanzia,
8e876ccf-2d53-4013-80be-938c6ade16a8,44501012,845,Kleinkinderschullehrer,Ma�tre d'_cole enfantine,Docente di asilo nido,
a8b5629b-422c-45a4-b8f4-9e71c3c52971,44501013,845,Vorschullehrer,Enseignant au degr_ pr_scolaire,Maestro di istituto prescolastico,
56037fc2-3658-453e-b1ef-36b9ad45a773,44501014,845,Kindergartenschwester,Enseignant d'_cole enfantine,Suora-insegnante di asilo,
c3cfa0aa-f0c1-45d0-9b2f-66a77fa16e5e,44501017,845,Kindergartensprachhilfe,Aide de langage dans une _cole enfantine,Aiuto linguistico di scuola materna,
a405609b-4fbd-4cd1-87bf-cd72194d6085,44501018,845,Kinderhortlehrer,Enseignant dans une garderie d'enfants,Insegnante di asilo infantile,
1fa2f75b-e42a-43f9-940c-7b64250a35f8,44501019,845,Fr_belschullehrer,Ma�tre d'_cole fr_belienne,Docente di scuola fr_beliana,
ebe78caa-262b-4443-9198-a87339843da6,44501020,845,Kindergartenf�hrer,Responsable de jardin d'enfants,Responsabile di giardino d'infanzia,
fb60ab42-5924-46d4-8249-80776894aaa0,44501021,845,Kindergartenlehrer,Enseignant d'_cole enfantine,Insegnante di scuola materna,
7aacb569-03e3-459f-b173-44830ff72116,44501022,845,Sprachheilkinderg_rtner,Logop_diste de la petite enfance,Logopedista di scuola dell'infanzia,
f47c66e6-4ef1-48bc-8e58-847ef767b1c8,44501023,845,Spielplatzleiter,Chef de place de jeu,Responsabile di campo da gioco,
e86c8913-1168-4673-aa28-16480ffc35f2,44501024,845,Montessorti-Kinderg_rtner,Ma�tre d'_cole enfantine Montessori,Maestro di scuola materna Montessori,
aac5701d-c073-4b4b-8811-e451bb14d45c,44501025,845,Lehrer an Rudolf-Steiner-Schule im Vorschulbereich (Kindergarten),Enseignant � l'_cole Rudolf Steiner (degr_ pr_scolaire),Insegnante di scuola Rudolf Steiner Steiner (grado prescolastico),
68a3d09b-9a8e-4c04-903f-92c546d423fb,44501026,845,Spielgruppenmitarbeiter,Collaborateur d'un groupe de jeux,Collaboratore di gruppo gioco,
3069fc40-17d7-44df-8168-614baec532ef,44501027,845,F_rderlehrer im Kindergarten,Enseignant sp_cialis_ � l'_cole enfantine,Insegnante specializzato alla scuola d'infanzia,
b1982d4c-467a-46aa-a175-37da8c3f2d87,44601001,846,Berufs- und Fachschullehrer,Ma�tre d'_cole professionnelle,Insegnante di scuola professionale,
dc0e4587-e519-451a-96ec-16337d46b2fb,44601002,846,Lehrer an einer Schule f�r Sozialarbeit,Enseignant dans une _cole d'_tudes sociales,Docente di scuola di studi sociali,
e8d2cdd6-9af5-45d0-9175-f15494c86475,44601003,846,Berufsschullehrer,Ma�tre d'_cole professionnelle,Insegnante di scuola professionale,Vocational school teacher
a430d5ab-b555-48b0-88be-01fe860820fe,44601004,846,Gewerbelehrer,Ma�tre � l'_cole des arts et m_tiers,Insegnante di scuola d'arti e mestieri,
a54a45ad-1052-45fe-a7e2-38843eff02e1,44601005,846,Kursleiter an Berufsschule,Charg_ de cours dans une _cole professionnelle,Direttore di corsi di scuola professionale,
feeb52b2-d4e9-4c02-ac6c-f99ddef53918,44601006,846,Fachschullehrer,Ma�tre d'_cole professionnelle,Docente di scuola professionale,
cd3572b7-73e6-41ac-ad71-aa20fa679cb7,44601007,846,Frauenarbeitsschullehrer,Ma�tre d'_cole m_nag�re,Docente di lavoro femminile,
68ea1e9d-9c95-4f7f-afb9-a00f3c884ec4,44601008,846,Schuldirektor einer Berufsschule,Directeur d'_cole professionnelle,Direttore di scuola professionale,
dfd8a54f-8d08-4c8a-8cbe-cc39bd54a47d,44601010,846,Lehrer an Berufs-/Fachschule,Ma�tre d'_cole sp_cialis_e/professionnelle,Maestro di scuola professionale,
d416e79f-1e63-41e6-884b-abfe328859ef,44601011,846,Fachschullehrer,Ma�tre sp_cialis_ d'_cole professionnelle,Docente di materia in scuola professionale,
f36634bd-8e41-44b1-9d02-38a557e7340b,44601012,846,Hauptlehrer an Berufsschule,Ma�tre principal d'une _cole professionnelle,Docente titolare di scuola professionale,
6001ab76-eda2-4b68-8d07-c59962be40a0,44601013,846,Fachlehrer an Berufsschule,Ma�tre sp_cialis_ dans une _cole professionnelle,Docente specializzato di scuola professionale,
5d2dbcdd-d352-4f5f-9ba6-d59c406c6e7d,44601014,846,Lehrer an landwirtschaftlicher Berufsschule,Enseignant dans une _cole professionnelle d'agriculture,Docente di scuola professionale agricola,
9657c7b2-82ef-4783-bb84-8c9f248f0461,44601015,846,Stickfachlehrer,Ma�tre d'_cole de broderie,Maestro di ricamo,
c48ae2ae-8adc-4581-859c-f912655f9bbf,44601016,846,Gartenbaulehrer,Ma�tre d'horticulture,Docente di paesaggistica,Gardening teacher
285548f7-7179-408d-ac32-bbc17afa6380,44601017,846,Lehrer an gewerblich-industrieller Berufsschule,Enseignant dans une _cole professionnelle d'arts et m_tiers,Docente di scuola d'arti e mestieri,
7a40b84c-5498-493e-b63d-be08df1ab6ae,44601018,846,Hotelfachlehrer,Ma�tre sp_cialis_ de la branche h�teli�re,Docente di materie del ramo alberghiero,Hotel management teacher
aab32576-3d21-4d29-83c4-91857287a6c2,44601019,846,Webschullehrer,Ma�tre d'une _cole de tissage,Docente di tessitura,
5bb1166c-e4c1-4298-8659-76bfaa6b6381,44601020,846,Krankenpflegelehrer,Enseignant en soins infirmiers,Insegnante-monitore in cure infermieristiche,Nursing instructor
b83a88a8-a2aa-4f7f-986e-1ca9cd6efd38,44601021,846,"Berufsschullehrer, dipl.","Ma�tre d'_cole professionnelle, dipl.","Insegnante di scuola professionale, dipl.",
2cd2fea2-80f0-4bea-b49c-5362e789a26c,44601022,846,Lehrer f�r Krankenpflege,Infirmier enseignant,Monitore-insegnante infermiere,
3aadc2ae-b5ef-4224-92cb-763315036b87,44601023,846,Krankenpflegefachlehrer,Enseignant en soins infirmiers,Docente in cure infermieristiche,
0893775f-edbb-4075-aeee-67e251c10be1,44601024,846,Korrespondenzlehrer,Ma�tre de correspondance commerciale,Docente di corrispondenza commerciale,
0e08919e-1b68-4072-89c4-45fe47bcc216,44601027,846,Fachlehrer f�r Krankenpflege,Enseignant sp_cialis_ en soins infirmiers,Docente-monitore in cure infermieristiche,
d0ebdc4d-2d91-4cc6-980b-c29b69686d1b,44601028,846,Ausbildner in Krankenpflege,Enseignant en soins aux malades,Monitore di scuola per infermieri,
952861f6-c7af-4ce1-89ea-cab68b566a3c,44601029,846,Kunstgewerbeschullehrer,Enseignant dans une _cole professionnelle d'arts et m_tiers,Insegnante di scuola di arti applicate,Professor at school for artistic crafts
